1540,CA-2018-121888,15/09/2018,17/09/2018,Second Class,CL-11890,Carl Ludwig,Consumer,United States,Everett,Massachusetts,2149.0,East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",782.94
9036,CA-2016-148873,1/10/2016,5/10/2016,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301.0,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.768
1212,CA-2017-137050,14/07/2017,18/07/2017,Second Class,SW-20755,Steven Ward,Corporate,United States,New York City,New York,10009.0,East,FUR-BO-10004695,Furniture,Bookcases,OSullivan 2-Door Barrister Bookcase in Odessa Pine,579.136
2997,CA-2015-138317,21/06/2015,25/06/2015,Standard Class,NW-18400,Natalie Webber,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-EN-10001539,Office Supplies,Envelopes,Staple envelope,24.896
8562,CA-2017-132829,23/12/2017,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041.0,Central,FUR-FU-10000206,Furniture,Furnishings,"GE General Purpose, Extra Long Life, Showcase & Floodlight Incandescent Bulbs",2.328
8939,CA-2016-134117,17/12/2016,19/12/2016,Second Class,PG-18895,Paul Gonzalez,Consumer,United States,Los Angeles,California,90008.0,West,OFF-AR-10001940,Office Supplies,Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",16.4
673,CA-2018-111178,15/06/2018,22/06/2018,Standard Class,TD-20995,Tamara Dahlen,Consumer,United States,Quincy,Illinois,62301.0,Central,OFF-AR-10001954,Office Supplies,Art,Newell 331,19.56
7631,CA-2015-162089,30/03/2015,1/4/2015,First Class,MP-17470,Mark Packer,Home Office,United States,Brownsville,Texas,78521.0,Central,TEC-PH-10001819,Technology,Phones,Innergie mMini Combo Duo USB Travel Charging Kit,251.944
6609,CA-2017-148852,26/05/2017,31/05/2017,Standard Class,SV-20785,Stewart Visinsky,Consumer,United States,Santa Ana,California,92704.0,West,TEC-MA-10002428,Technology,Machines,Fellowes Powershred HS-440 4-Sheet High Security Shredder,371.976
5370,CA-2018-147403,10/9/2018,13/09/2018,First Class,KH-16630,Ken Heidel,Corporate,United States,Akron,Ohio,44312.0,East,OFF-PA-10003302,Office Supplies,Paper,Xerox 1906,85.056
3378,CA-2017-100671,1/11/2017,4/11/2017,First Class,CS-12490,Cindy Schnelling,Corporate,United States,Conroe,Texas,77301.0,Central,OFF-ST-10004950,Office Supplies,Storage,"Tenex Personal Filing Tote With Secure Closure Lid, Black/Frost",111.672
4129,CA-2015-127299,19/09/2015,24/09/2015,Standard Class,JL-15835,John Lee,Consumer,United States,Charlotte,North Carolina,28205.0,South,TEC-MA-10001127,Technology,Machines,HP Designjet T520 Inkjet Large Format Printer - 24 Color,2624.985
6102,CA-2018-100111,20/09/2018,26/09/2018,Standard Class,SV-20365,Seth Vernon,Consumer,United States,New York City,New York,10035.0,East,FUR-CH-10001215,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2254.41
8604,US-2017-116365,3/1/2017,8/1/2017,Standard Class,CA-12310,Christine Abelman,Corporate,United States,San Antonio,Texas,78207.0,Central,TEC-AC-10002217,Technology,Accessories,Imation Clip USB flash drive - 8 GB,30.08
1465,US-2017-104794,16/12/2017,19/12/2017,First Class,KD-16495,Keith Dawkins,Corporate,United States,New York City,New York,10009.0,East,OFF-FA-10001754,Office Supplies,Fasteners,Stockwell Gold Paper Clips,3.68
9105,CA-2016-163181,7/11/2016,12/11/2016,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041.0,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06
8629,CA-2016-164084,7/9/2016,12/9/2016,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,New York City,New York,10011.0,East,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2 x 11, Executive Red",6.096
1193,CA-2018-117212,26/02/2018,28/02/2018,Second Class,BT-11530,Bradley Talbott,Home Office,United States,Los Angeles,California,90036.0,West,OFF-PA-10000682,Office Supplies,Paper,Xerox 1924,23.12
9068,CA-2017-150077,4/2/2017,10/2/2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,20852.0,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48
1873,CA-2015-116932,21/07/2015,25/07/2015,Standard Class,ME-18010,Michelle Ellison,Corporate,United States,San Francisco,California,94122.0,West,FUR-TA-10004175,Furniture,Tables,Hon 30 x 60 Table with Locking Drawer,272.848
3591,CA-2018-146535,24/11/2018,30/11/2018,Standard Class,FM-14290,Frank Merwin,Home Office,United States,Richmond,Kentucky,40475.0,South,OFF-ST-10001526,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart,1443.96
6434,CA-2016-121405,30/03/2016,4/4/2016,Standard Class,FC-14335,Fred Chung,Corporate,United States,Chicago,Illinois,60610.0,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4X8 1/2, 300/Messages",23.52
506,CA-2018-134978,12/11/2018,15/11/2018,Second Class,EB-13705,Ed Braxton,Corporate,United States,New York City,New York,10024.0,East,OFF-BI-10003274,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",15.92
7759,CA-2018-112844,13/11/2018,16/11/2018,Second Class,SP-20620,Stefania Perrino,Corporate,United States,Buffalo,New York,14215.0,East,FUR-FU-10004845,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",154.95
507,CA-2016-145352,16/03/2016,22/03/2016,Standard Class,CM-12385,Christopher Martinez,Consumer,United States,Atlanta,Georgia,30318.0,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener,2.74
8548,CA-2016-149566,5/12/2016,10/12/2016,Standard Class,GB-14530,George Bell,Corporate,United States,Los Angeles,California,90049.0,West,TEC-AC-10001266,Technology,Accessories,Memorex Micro Travel Drive 8 GB,39.0
6410,CA-2018-161774,14/05/2018,15/05/2018,First Class,GT-14710,Greg Tran,Consumer,United States,Houston,Texas,77041.0,Central,OFF-PA-10000300,Office Supplies,Paper,Xerox 1936,47.952
4470,CA-2018-168641,24/11/2018,1/12/2018,Standard Class,KA-16525,Kelly Andreada,Consumer,United States,New York City,New York,10035.0,East,OFF-PA-10001972,Office Supplies,Paper,Xerox 214,12.96
9165,CA-2016-164007,8/6/2016,12/6/2016,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,143.128
1774,CA-2015-118976,28/04/2015,3/5/2015,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Baltimore,Maryland,21215.0,East,OFF-BI-10001628,Office Supplies,Binders,"Acco Data Flex Cable Posts For Top & Bottom Load Binders, 6 Capacity",20.86
5415,US-2018-125647,23/09/2018,28/09/2018,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60653.0,Central,OFF-AP-10000390,Office Supplies,Appliances,Euro Pro Shark Stick Mini Vacuum,73.176
4694,CA-2015-138681,20/12/2015,22/12/2015,First Class,CT-11995,Carol Triggs,Consumer,United States,Tucson,Arizona,85705.0,West,OFF-PA-10003270,Office Supplies,Paper,Xerox 1954,8.448
798,CA-2016-124653,24/12/2016,26/12/2016,First Class,DB-13120,David Bremer,Corporate,United States,Rochester,New York,14609.0,East,OFF-PA-10002365,Office Supplies,Paper,Xerox 1967,12.96
6811,CA-2018-156237,14/09/2018,15/09/2018,First Class,PS-18760,Pamela Stobb,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-MA-10002930,Technology,Machines,Ricoh - Ink Collector Unit for GX3000 Series Printers,12.585
6762,CA-2017-162943,24/07/2017,26/07/2017,Second Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10035.0,East,FUR-CH-10001708,Furniture,Chairs,Office Star - Contemporary Swivel Chair with Padded Adjustable Arms and Flex Back,253.764
2830,CA-2017-124149,23/04/2017,26/04/2017,First Class,MJ-17740,Max Jones,Consumer,United States,Lancaster,Ohio,43130.0,East,OFF-ST-10000760,Office Supplies,Storage,Eldon Fold N Roll Cart System,55.92
9133,CA-2018-100055,28/05/2018,1/6/2018,Standard Class,MD-17860,Michael Dominguez,Corporate,United States,Laurel,Maryland,20707.0,East,OFF-AP-10001469,Office Supplies,Appliances,Fellowes 8 Outlet Superior Workstation Surge Protector,125.13
8559,CA-2017-132829,23/12/2017,26/12/2017,Second Class,LA-16780,Laura Armstrong,Corporate,United States,Houston,Texas,77041.0,Central,OFF-LA-10002945,Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",45.36
313,CA-2017-142902,12/9/2017,14/09/2017,Second Class,BP-11185,Ben Peterman,Corporate,United States,Arvada,Colorado,80004.0,West,OFF-LA-10000634,Office Supplies,Labels,Avery 509,6.264
747,CA-2015-124429,27/05/2015,27/05/2015,Same Day,MH-17785,Maya Herman,Corporate,United States,San Diego,California,92105.0,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,567.12
3570,CA-2018-168109,3/7/2018,3/7/2018,Same Day,JK-15640,Jim Kriz,Home Office,United States,Seattle,Washington,98105.0,West,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer,2395.2
791,CA-2016-115938,26/06/2016,30/06/2016,Standard Class,SA-20830,Sue Ann Reed,Consumer,United States,Richmond,Virginia,23223.0,South,OFF-BI-10001132,Office Supplies,Binders,"Acco PRESSTEX Data Binder with Storage Hooks, Dark Blue, 9 1/2 X 11",43.04
2477,CA-2017-114972,3/11/2017,6/11/2017,First Class,PF-19225,Phillip Flathmann,Consumer,United States,Los Angeles,California,90032.0,West,OFF-AP-10003057,Office Supplies,Appliances,Honeywell Enviracaire Portable HEPA Air Cleaner for 16 x 20 Room,1101.48
9139,CA-2015-123400,2/2/2015,9/2/2015,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710.0,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96
2571,CA-2018-134404,27/12/2018,27/12/2018,Same Day,DR-12880,Dan Reichenbach,Corporate,United States,Newark,Ohio,43055.0,East,OFF-AR-10004441,Office Supplies,Art,BIC Brite Liner Highlighters,13.248
9692,CA-2016-130183,13/11/2016,17/11/2016,Standard Class,PO-18850,Patrick OBrill,Consumer,United States,Houston,Texas,77041.0,Central,FUR-BO-10001811,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",613.9992
6648,US-2017-127334,15/12/2017,21/12/2017,Standard Class,MP-18175,Mike Pelletier,Home Office,United States,Springfield,Oregon,97477.0,West,OFF-AP-10001205,Office Supplies,Appliances,Belkin 5 Outlet SurgeMaster Power Centers,87.168
2164,CA-2017-154018,13/10/2017,19/10/2017,Standard Class,HA-14920,Helen Andreada,Consumer,United States,Laredo,Texas,78041.0,Central,TEC-AC-10002402,Technology,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,191.976
6292,CA-2018-143756,2/12/2018,5/12/2018,First Class,ME-17725,Max Engle,Consumer,United States,Salem,Virginia,24153.0,South,FUR-CH-10001854,Furniture,Chairs,Office Star - Professional Matrix Back Chair with 2-to-1 Synchro Tilt and Mesh Fabric Seat,701.96
381,CA-2016-130792,28/04/2016,5/5/2016,Standard Class,RA-19915,Russell Applegate,Consumer,United States,Houston,Texas,77095.0,Central,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16 Spine, Black",12.176
5823,CA-2018-117632,12/5/2018,18/05/2018,Standard Class,CS-12175,Charles Sheldon,Corporate,United States,San Francisco,California,94122.0,West,FUR-TA-10001520,Furniture,Tables,"Lesro Sheffield Collection Coffee Table, End Table, Center Table, Corner Table",285.48
1293,CA-2016-101707,27/08/2016,1/9/2016,Standard Class,PF-19165,Philip Fox,Consumer,United States,San Diego,California,92105.0,West,OFF-SU-10001218,Office Supplies,Supplies,Fiskars Softgrip Scissors,32.94
1913,CA-2018-121503,3/7/2018,6/7/2018,Second Class,FH-14275,Frank Hawley,Corporate,United States,Houston,Texas,77041.0,Central,TEC-MA-10003674,Technology,Machines,Hewlett-Packard Deskjet 5550 Printer,597.132
600,US-2017-100720,16/07/2017,21/07/2017,Standard Class,CK-12205,Chloris Kastensmidt,Consumer,United States,Philadelphia,Pennsylvania,19120.0,East,TEC-PH-10001425,Technology,Phones,Mophie Juice Pack Helium for iPhone,143.982
3893,US-2017-163881,24/11/2017,30/11/2017,Standard Class,SP-20860,Sung Pak,Corporate,United States,Los Angeles,California,90036.0,West,TEC-AC-10000420,Technology,Accessories,Logitech G500s Laser Gaming Mouse with Adjustable Weight Tuning,559.92
1653,US-2018-132444,18/11/2018,21/11/2018,First Class,CD-12280,Christina DeMoss,Consumer,United States,Seattle,Washington,98105.0,West,OFF-ST-10003442,Office Supplies,Storage,Eldon Portable Mobile Manager,169.68
5600,CA-2015-108903,3/10/2015,3/10/2015,Same Day,DO-13435,Denny Ordway,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-AR-10004010,Office Supplies,Art,Hunt Boston Vacuum Mount KS Pencil Sharpener,55.984
1894,CA-2017-100083,24/11/2017,29/11/2017,Standard Class,CD-11980,Carol Darley,Consumer,United States,Medford,Oregon,97504.0,West,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11, Case",24.784
1945,CA-2017-108581,20/06/2017,26/06/2017,Standard Class,EA-14035,Erin Ashbrook,Corporate,United States,Carrollton,Texas,75007.0,Central,TEC-AC-10001109,Technology,Accessories,Logitech Trackman Marble Mouse,95.968
3396,US-2018-148362,1/7/2018,8/7/2018,Standard Class,KF-16285,Karen Ferguson,Home Office,United States,Indianapolis,Indiana,46203.0,Central,OFF-ST-10001128,Office Supplies,Storage,"Carina Mini System Audio Rack, Model AR050B",443.92
9449,US-2017-148957,17/09/2017,23/09/2017,Standard Class,CC-12430,Chuck Clark,Home Office,United States,Redmond,Washington,98052.0,West,OFF-LA-10002195,Office Supplies,Labels,Avery 481,12.32
9573,CA-2016-113131,24/09/2016,24/09/2016,Same Day,MB-17305,Maria Bertelson,Consumer,United States,Columbus,Ohio,43229.0,East,OFF-LA-10003510,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",24.424
376,US-2015-119137,23/07/2015,27/07/2015,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Tucson,Arizona,85705.0,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite,479.04
1967,CA-2018-165841,21/12/2018,28/12/2018,Standard Class,DB-13210,Dean Braden,Consumer,United States,Paterson,New Jersey,7501.0,East,TEC-PH-10002103,Technology,Phones,Jabra SPEAK 410,281.97
7991,US-2017-117793,23/08/2017,29/08/2017,Standard Class,MA-17560,Matt Abelman,Home Office,United States,Sheboygan,Wisconsin,53081.0,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,1.98
8669,CA-2017-149916,22/12/2017,24/12/2017,Second Class,ED-13885,Emily Ducich,Home Office,United States,Seattle,Washington,98115.0,West,TEC-MA-10000752,Technology,Machines,Texas Instrument TI-15 Fraction Calculator,11.56
7146,US-2018-141558,11/3/2018,16/03/2018,Standard Class,MH-17290,Marc Harrigan,Home Office,United States,Philadelphia,Pennsylvania,19140.0,East,FUR-TA-10004086,Furniture,Tables,KI Adjustable-Height Table,154.764
4316,CA-2016-115945,25/06/2016,1/7/2016,Standard Class,AB-10165,Alan Barnes,Consumer,United States,Los Angeles,California,90045.0,West,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",88.752
4939,CA-2015-157147,13/01/2015,18/01/2015,Standard Class,BD-11605,Brian Dahlen,Consumer,United States,San Francisco,California,94109.0,West,FUR-BO-10003034,Furniture,Bookcases,"OSullivan Elevations Bookcase, Cherry Finish",333.999
5059,CA-2017-120796,3/4/2017,7/4/2017,Standard Class,CS-11950,Carlos Soltero,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,OFF-BI-10004330,Office Supplies,Binders,"GBC Velobind Prepunched Cover Sets, Regency Series",99.846
1472,US-2016-161466,24/09/2016,27/09/2016,Second Class,ON-18715,Odella Nelson,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,OFF-AR-10000634,Office Supplies,Art,Newell 320,6.848
3347,CA-2017-145982,27/08/2017,1/9/2017,Second Class,TB-21055,Ted Butterfield,Consumer,United States,Quincy,Massachusetts,2169.0,East,OFF-BI-10000174,Office Supplies,Binders,"Wilson Jones Clip & Carry Folder Binder Tool for Ring Binders, Clear",29.0
7091,CA-2016-119480,9/1/2016,13/01/2016,Standard Class,CC-12685,Craig Carroll,Consumer,United States,Henderson,Kentucky,42420.0,South,OFF-PA-10000474,Office Supplies,Paper,Easy-staple paper,106.32
2854,CA-2017-136371,19/03/2017,21/03/2017,Second Class,SV-20935,Susan Vittorini,Consumer,United States,Oceanside,New York,11572.0,East,FUR-FU-10000221,Furniture,Furnishings,"Master Caster Door Stop, Brown",20.32
8806,US-2018-100398,19/08/2018,23/08/2018,Standard Class,DO-13435,Denny Ordway,Consumer,United States,Salt Lake City,Utah,84106.0,West,OFF-BI-10002133,Office Supplies,Binders,"Wilson Jones Elliptical Ring 3 1/2 Capacity Binders, 800 sheets",102.72
9579,CA-2018-152975,14/09/2018,16/09/2018,First Class,RB-19705,Roger Barcio,Home Office,United States,New York City,New York,10035.0,East,TEC-PH-10004586,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,1079.85
6177,CA-2016-158421,21/09/2016,26/09/2016,Standard Class,GB-14575,Giulietta Baptist,Consumer,United States,Columbia,South Carolina,29203.0,South,OFF-ST-10002444,Office Supplies,Storage,Recycled Eldon Regeneration Jumbo File,85.96
4063,US-2017-122182,10/3/2017,14/03/2017,Standard Class,BD-11770,Bryan Davis,Consumer,United States,Philadelphia,Pennsylvania,19143.0,East,TEC-AC-10002800,Technology,Accessories,Plantronics Audio 478 Stereo USB Headset,39.992
4587,US-2018-163790,2/11/2018,4/11/2018,Second Class,NL-18310,Nancy Lomonaco,Home Office,United States,Danville,California,94526.0,West,OFF-BI-10003718,Office Supplies,Binders,GBC Therma-A-Bind 250T Electric Binding System,590.352
6932,CA-2015-164182,14/07/2015,18/07/2015,Standard Class,ST-20530,Shui Tom,Consumer,United States,Philadelphia,Pennsylvania,19140.0,East,TEC-PH-10002070,Technology,Phones,Griffin GC36547 PowerJolt SE Lightning Charger,13.494
7740,CA-2015-154781,21/11/2015,26/11/2015,Standard Class,SC-20680,Steve Carroll,Home Office,United States,San Francisco,California,94110.0,West,OFF-PA-10001609,Office Supplies,Paper,Tops Wirebound Message Log Books,6.58
3991,CA-2015-137589,3/11/2015,8/11/2015,Standard Class,MS-17770,Maxwell Schwartz,Consumer,United States,Lancaster,Pennsylvania,17602.0,East,OFF-SU-10000157,Office Supplies,Supplies,Compact Automatic Electric Letter Opener,286.344
1050,CA-2015-139192,27/05/2015,1/6/2015,Second Class,LC-16885,Lena Creighton,Consumer,United States,San Francisco,California,94109.0,West,TEC-AC-10001606,Technology,Accessories,Logitech Wireless Performance Mouse MX for PC and Mac,99.99
7792,CA-2017-108364,19/12/2017,24/12/2017,Standard Class,BP-11050,Barry Pond,Corporate,United States,Chicago,Illinois,60623.0,Central,OFF-BI-10002012,Office Supplies,Binders,Wilson Jones Easy Flow II Sheet Lifters,1.8
5099,US-2015-140452,6/12/2015,10/12/2015,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,35.168
7515,US-2018-167920,9/12/2018,12/12/2018,Second Class,JL-15835,John Lee,Consumer,United States,Richmond,Kentucky,40475.0,South,OFF-BI-10004236,Office Supplies,Binders,"XtraLife ClearVue Slant-D Ring Binder, White, 3",29.36
2036,CA-2018-162481,25/09/2018,29/09/2018,Standard Class,CT-11995,Carol Triggs,Consumer,United States,Rochester,Minnesota,55901.0,Central,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",269.97
4040,CA-2015-110786,29/12/2015,2/1/2016,Standard Class,AJ-10795,Anthony Johnson,Corporate,United States,San Francisco,California,94110.0,West,TEC-MA-10003183,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,767.952
5004,CA-2017-155033,7/10/2017,12/10/2017,Standard Class,CC-12475,Cindy Chapman,Consumer,United States,Los Angeles,California,90032.0,West,OFF-PA-10000143,Office Supplies,Paper,Astroparche Fine Business Paper,10.56
9773,CA-2017-104983,3/7/2017,3/7/2017,Same Day,FM-14215,Filia McAdams,Corporate,United States,Philadelphia,Pennsylvania,19143.0,East,OFF-PA-10000167,Office Supplies,Paper,Xerox 1925,123.92
1973,CA-2015-148950,14/12/2015,19/12/2015,Standard Class,JD-16015,Joy Daniels,Consumer,United States,Chicago,Illinois,60610.0,Central,OFF-BI-10001249,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,5.104
4669,US-2018-133200,6/5/2018,11/5/2018,Standard Class,DB-13555,Dorothy Badders,Corporate,United States,Fort Worth,Texas,76106.0,Central,OFF-BI-10002827,Office Supplies,Binders,Avery Durable Poly Binders,11.06
2100,CA-2018-124401,7/9/2018,12/9/2018,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Portland,Oregon,97206.0,West,TEC-AC-10002926,Technology,Accessories,Logitech Wireless Marathon Mouse M705,279.944
1500,CA-2018-130386,12/11/2018,18/11/2018,Standard Class,NG-18430,Nathan Gelder,Consumer,United States,Austin,Texas,78745.0,Central,OFF-PA-10002749,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.056
6157,CA-2018-151484,20/04/2018,23/04/2018,First Class,CV-12805,Cynthia Voltz,Corporate,United States,Philadelphia,Pennsylvania,19120.0,East,FUR-FU-10004671,Furniture,Furnishings,Executive Impressions 12 Wall Clock,42.408
653,CA-2018-140844,19/06/2018,23/06/2018,Standard Class,AR-10405,Allen Rosenblatt,Corporate,United States,New York City,New York,10035.0,East,OFF-PA-10003892,Office Supplies,Paper,Xerox 1943,97.82
171,CA-2015-139892,8/9/2015,12/9/2015,Standard Class,BM-11140,Becky Martin,Consumer,United States,San Antonio,Texas,78207.0,Central,TEC-PH-10003931,Technology,Phones,JBL Micro Wireless Portable Bluetooth Speaker,143.976
4086,CA-2017-111913,4/8/2017,6/8/2017,Second Class,LC-16930,Linda Cazamias,Corporate,United States,Sacramento,California,95823.0,West,TEC-PH-10002275,Technology,Phones,Mitel 5320 IP Phone VoIP phone,302.384
243,CA-2017-157749,4/6/2017,9/6/2017,Second Class,KL-16645,Ken Lonsdale,Consumer,United States,Chicago,Illinois,60610.0,Central,FUR-FU-10002505,Furniture,Furnishings,Eldon 100 Class Desk Accessories,4.044
5461,US-2015-107405,21/03/2015,25/03/2015,Standard Class,TS-21205,Thomas Seio,Corporate,United States,Asheville,North Carolina,28806.0,South,OFF-ST-10002301,Office Supplies,Storage,Tennsco Commercial Shelving,16.272
6667,CA-2018-122175,12/5/2018,14/05/2018,Second Class,CA-12775,Cynthia Arntzen,Consumer,United States,Vineland,New Jersey,8360.0,East,FUR-FU-10000719,Furniture,Furnishings,"DAX Cubicle Frames, 8-1/2 x 11",42.85
2757,CA-2016-155306,17/04/2016,21/04/2016,Standard Class,GA-14515,George Ashbrook,Consumer,United States,San Francisco,California,94122.0,West,OFF-PA-10001184,Office Supplies,Paper,Xerox 1903,11.96
6584,CA-2018-104731,21/07/2018,27/07/2018,Standard Class,AM-10705,Anne McFarland,Consumer,United States,Salem,Virginia,24153.0,South,OFF-AR-10003727,Office Supplies,Art,Berol Giant Pencil Sharpener,101.94
5211,CA-2016-156755,12/1/2016,18/01/2016,Standard Class,YS-21880,Yana Sorensen,Corporate,United States,Newark,Delaware,19711.0,East,OFF-ST-10002615,Office Supplies,Storage,"Dual Level, Single-Width Filing Carts",465.18
2077,CA-2018-140676,12/9/2018,15/09/2018,First Class,BF-11080,Bart Folk,Consumer,United States,Baltimore,Maryland,21215.0,East,OFF-PA-10004082,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",39.9
4104,CA-2018-137456,21/12/2018,21/12/2018,Same Day,RB-19465,Rick Bensley,Home Office,United States,Fremont,Nebraska,68025.0,Central,FUR-FU-10001940,Furniture,Furnishings,Staple-based wall hangings,15.92
9368,CA-2015-108147,8/6/2015,13/06/2015,Standard Class,RD-19480,Rick Duston,Consumer,United States,Long Beach,New York,11561.0,East,OFF-ST-10003470,Office Supplies,Storage,"Tennsco Snap-Together Open Shelving Units, Starter Sets and Add-On Units",1676.88
5980,CA-2015-117765,7/9/2015,13/09/2015,Standard Class,RB-19465,Rick Bensley,Home Office,United States,Tulsa,Oklahoma,74133.0,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06
4634,CA-2016-130456,21/08/2016,26/08/2016,Standard Class,DS-13180,David Smith,Corporate,United States,San Francisco,California,94122.0,West,FUR-BO-10003893,Furniture,Bookcases,Sauder Camden County Collection Library,586.398
4682,CA-2017-169215,14/07/2017,18/07/2017,Second Class,RE-19450,Richard Eichhorn,Consumer,United States,Auburn,New York,13021.0,East,OFF-FA-10000936,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,29.61
4907,US-2015-146353,14/10/2015,16/10/2015,Second Class,JE-15610,Jim Epp,Corporate,United States,Concord,New Hampshire,3301.0,East,OFF-ST-10001469,Office Supplies,Storage,Fellowes Bankers Box Recycled Super Stor/Drawer,269.9
5596,CA-2018-160325,24/09/2018,24/09/2018,Same Day,BP-11095,Bart Pistole,Corporate,United States,Lawrence,Massachusetts,1841.0,East,TEC-PH-10001944,Technology,Phones,Wi-Ex zBoost YX540 Cellular Phone Signal Booster,437.85
5028,US-2018-130953,29/07/2018,3/8/2018,Standard Class,RF-19735,Roland Fjeld,Consumer,United States,Oklahoma City,Oklahoma,73120.0,Central,FUR-CH-10004626,Furniture,Chairs,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,302.67
9187,CA-2018-156776,7/8/2018,11/8/2018,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683.0,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1
4533,CA-2015-140403,10/10/2015,10/10/2015,Same Day,TN-21040,Tanja Norvell,Home Office,United States,Manteca,California,95336.0,West,FUR-CH-10002774,Furniture,Chairs,"Global Deluxe Stacking Chair, Gray",122.352
5115,CA-2017-150658,17/11/2017,22/11/2017,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Carlsbad,New Mexico,88220.0,West,OFF-BI-10004140,Office Supplies,Binders,Avery Non-Stick Binders,10.776
4369,CA-2018-117044,11/9/2018,13/09/2018,Second Class,HA-14920,Helen Andreada,Consumer,United States,Chicago,Illinois,60623.0,Central,OFF-PA-10003657,Office Supplies,Paper,Xerox 1927,20.544
8117,CA-2018-105543,24/11/2018,24/11/2018,Same Day,BG-11695,Brooke Gillingham,Corporate,United States,Garden City,Kansas,67846.0,Central,OFF-ST-10003123,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33.29
